Date,Source Currency,Target Currency,Exchange Rate
2039-01-22,BRL,USD,1.2864
2039-01-22,ZAR,USD,1.1433
2039-01-23,EUR,USD,0.8683
2039-01-23,GBP,USD,0.8014
2039-01-23,INR,USD,1.1918
2039-01-23,JPY,USD,1.3833
2039-01-23,AUD,USD,1.4405
2039-01-23,CAD,USD,1.0703
2039-01-23,CHF,USD,0.6394
2039-01-23,CNY,USD,0.5089
2039-01-23,SEK,USD,1.2449
2039-01-23,NZD,USD,0.7513
2039-01-23,SGD,USD,1.0327
2039-01-23,HKD,USD,1.4679
2039-01-23,KRW,USD,1.1927
2039-01-23,BRL,USD,0.5118
2039-01-23,ZAR,USD,1.4458
2039-01-24,EUR,USD,1.0972
2039-01-24,GBP,USD,1.3278
2039-01-24,INR,USD,0.8009
2039-01-24,JPY,USD,1.295
2039-01-24,AUD,USD,0.9529
2039-01-24,CAD,USD,1.2886
2039-01-24,CHF,USD,1.102
2039-01-24,CNY,USD,1.3054
2039-01-24,SEK,USD,1.1597
2039-01-24,NZD,USD,0.8543
2039-01-24,SGD,USD,0.6108
2039-01-24,HKD,USD,0.7725
2039-01-24,KRW,USD,0.9618
2039-01-24,BRL,USD,0.9497
2039-01-24,ZAR,USD,1.1945
2039-01-25,EUR,USD,1.2945
2039-01-25,GBP,USD,1.1271
2039-01-25,INR,USD,0.9766
2039-01-25,JPY,USD,1.1872
2039-01-25,AUD,USD,1.0485
2039-01-25,CAD,USD,0.538
2039-01-25,CHF,USD,0.6909
2039-01-25,CNY,USD,0.8199
2039-01-25,SEK,USD,1.3741
2039-01-25,NZD,USD,0.7321
2039-01-25,SGD,USD,1.3041
2039-01-25,HKD,USD,1.238
2039-01-25,KRW,USD,0.6089
2039-01-25,BRL,USD,1.4577
2039-01-25,ZAR,USD,0.8391
2039-01-26,EUR,USD,0.669
2039-01-26,GBP,USD,0.8723
2039-01-26,INR,USD,0.5687
2039-01-26,JPY,USD,1.211
2039-01-26,AUD,USD,0.6989
2039-01-26,CAD,USD,1.0411
2039-01-26,CHF,USD,1.3375
2039-01-26,CNY,USD,1.4128
2039-01-26,SEK,USD,0.5003
2039-01-26,NZD,USD,1.2653
2039-01-26,SGD,USD,0.7945
2039-01-26,HKD,USD,1.1266
2039-01-26,KRW,USD,0.5423
2039-01-26,BRL,USD,1.2916
2039-01-26,ZAR,USD,0.9476
2039-01-27,EUR,USD,1.4533
2039-01-27,GBP,USD,1.0509
2039-01-27,INR,USD,1.476
2039-01-27,JPY,USD,0.7417
2039-01-27,AUD,USD,1.3335
2039-01-27,CAD,USD,1.445
2039-01-27,CHF,USD,1.2374
2039-01-27,CNY,USD,0.9141
2039-01-27,SEK,USD,0.536
2039-01-27,NZD,USD,1.0492
2039-01-27,SGD,USD,0.9772
2039-01-27,HKD,USD,0.5669
2039-01-27,KRW,USD,1.3277
2039-01-27,BRL,USD,1.4108
2039-01-27,ZAR,USD,1.4199
2039-01-28,EUR,USD,1.4631
2039-01-28,GBP,USD,1.2343
2039-01-28,INR,USD,1.1155
2039-01-28,JPY,USD,0.7534
2039-01-28,AUD,USD,1.1423
2039-01-28,CAD,USD,0.8427
2039-01-28,CHF,USD,0.7085
2039-01-28,CNY,USD,0.8114
2039-01-28,SEK,USD,0.5633
2039-01-28,NZD,USD,0.9603
2039-01-28,SGD,USD,1.3181
2039-01-28,HKD,USD,1.3595
2039-01-28,KRW,USD,0.6724
2039-01-28,BRL,USD,1.4664
2039-01-28,ZAR,USD,0.502
2039-01-29,EUR,USD,0.985
2039-01-29,GBP,USD,1.025
2039-01-29,INR,USD,0.8401
2039-01-29,JPY,USD,0.9198
2039-01-29,AUD,USD,1.4555
2039-01-29,CAD,USD,1.4611
2039-01-29,CHF,USD,0.7397
2039-01-29,CNY,USD,0.9862
2039-01-29,SEK,USD,1.2495
2039-01-29,NZD,USD,1.4419
2039-01-29,SGD,USD,1.2891
2039-01-29,HKD,USD,1.0614
2039-01-29,KRW,USD,1.1581
2039-01-29,BRL,USD,0.7387
2039-01-29,ZAR,USD,1.358
2039-01-30,EUR,USD,1.1945
2039-01-30,GBP,USD,0.5259
2039-01-30,INR,USD,0.9591
2039-01-30,JPY,USD,1.2027
2039-01-30,AUD,USD,0.8333
2039-01-30,CAD,USD,0.5007
2039-01-30,CHF,USD,0.8564
2039-01-30,CNY,USD,0.7356
2039-01-30,SEK,USD,1.3414
2039-01-30,NZD,USD,0.6838
2039-01-30,SGD,USD,0.9207
2039-01-30,HKD,USD,1.4472
2039-01-30,KRW,USD,1.2576
2039-01-30,BRL,USD,0.7979
2039-01-30,ZAR,USD,0.7497
2039-01-31,EUR,USD,1.0083
2039-01-31,GBP,USD,0.9348
2039-01-31,INR,USD,1.3401
2039-01-31,JPY,USD,1.4823
2039-01-31,AUD,USD,0.6382
2039-01-31,CAD,USD,0.7017
2039-01-31,CHF,USD,0.9548
2039-01-31,CNY,USD,1.4417
2039-01-31,SEK,USD,0.7282
2039-01-31,NZD,USD,0.6679
2039-01-31,SGD,USD,1.0889
2039-01-31,HKD,USD,1.268
2039-01-31,KRW,USD,0.6722
2039-01-31,BRL,USD,0.9082
2039-01-31,ZAR,USD,0.7938
2039-02-01,EUR,USD,1.4786
2039-02-01,GBP,USD,0.9517
2039-02-01,INR,USD,1.0746
2039-02-01,JPY,USD,0.9419
2039-02-01,AUD,USD,0.7958
2039-02-01,CAD,USD,1.2096
2039-02-01,CHF,USD,1.1425
2039-02-01,CNY,USD,0.7481
2039-02-01,SEK,USD,0.5059
2039-02-01,NZD,USD,1.0856
2039-02-01,SGD,USD,0.9935
2039-02-01,HKD,USD,0.6605
2039-02-01,KRW,USD,1.2618
2039-02-01,BRL,USD,1.0513
2039-02-01,ZAR,USD,1.2088
2039-02-02,EUR,USD,1.4332
2039-02-02,GBP,USD,0.7418
2039-02-02,INR,USD,0.8388
2039-02-02,JPY,USD,1.0831
2039-02-02,AUD,USD,0.9538
2039-02-02,CAD,USD,0.9
2039-02-02,CHF,USD,1.4571
2039-02-02,CNY,USD,0.6821
2039-02-02,SEK,USD,1.027
2039-02-02,NZD,USD,0.9931
2039-02-02,SGD,USD,0.9155
2039-02-02,HKD,USD,1.0978
2039-02-02,KRW,USD,0.7712
2039-02-02,BRL,USD,0.6235
2039-02-02,ZAR,USD,1.202
2039-02-03,EUR,USD,1.3111
2039-02-03,GBP,USD,1.4885
2039-02-03,INR,USD,0.6773
2039-02-03,JPY,USD,1.1647
2039-02-03,AUD,USD,0.6258
2039-02-03,CAD,USD,1.4346
2039-02-03,CHF,USD,0.7374
2039-02-03,CNY,USD,1.3019
2039-02-03,SEK,USD,0.7675
2039-02-03,NZD,USD,0.6176
2039-02-03,SGD,USD,1.4768
2039-02-03,HKD,USD,1.3018
2039-02-03,KRW,USD,1.4451
2039-02-03,BRL,USD,0.9896
2039-02-03,ZAR,USD,1.4911
2039-02-04,EUR,USD,1.134
2039-02-04,GBP,USD,0.6534
2039-02-04,INR,USD,0.6127
2039-02-04,JPY,USD,0.7187
2039-02-04,AUD,USD,1.2469
2039-02-04,CAD,USD,0.7823
2039-02-04,CHF,USD,0.5984
2039-02-04,CNY,USD,0.7181
2039-02-04,SEK,USD,1.0728
2039-02-04,NZD,USD,0.7069
2039-02-04,SGD,USD,1.1672
2039-02-04,HKD,USD,1.219
2039-02-04,KRW,USD,1.0441
2039-02-04,BRL,USD,1.2999
2039-02-04,ZAR,USD,1.0323
2039-02-05,EUR,USD,0.7086
2039-02-05,GBP,USD,0.6042
2039-02-05,INR,USD,0.6241
2039-02-05,JPY,USD,1.3883
2039-02-05,AUD,USD,0.9378
2039-02-05,CAD,USD,0.5942
2039-02-05,CHF,USD,1.0532
2039-02-05,CNY,USD,0.9057
2039-02-05,SEK,USD,0.859
2039-02-05,NZD,USD,0.5722
2039-02-05,SGD,USD,1.3745
2039-02-05,HKD,USD,0.6894
2039-02-05,KRW,USD,1.33
2039-02-05,BRL,USD,1.1754
2039-02-05,ZAR,USD,0.932
2039-02-06,EUR,USD,1.3323
2039-02-06,GBP,USD,0.7975
2039-02-06,INR,USD,0.8912
2039-02-06,JPY,USD,1.0859
2039-02-06,AUD,USD,0.8417
2039-02-06,CAD,USD,1.0229
2039-02-06,CHF,USD,1.2883
2039-02-06,CNY,USD,1.4843
2039-02-06,SEK,USD,0.6424
2039-02-06,NZD,USD,0.5761
2039-02-06,SGD,USD,0.798
2039-02-06,HKD,USD,0.9482
2039-02-06,KRW,USD,0.8036
2039-02-06,BRL,USD,0.7116
2039-02-06,ZAR,USD,0.8023
2039-02-07,EUR,USD,0.6544
2039-02-07,GBP,USD,1.4619
2039-02-07,INR,USD,1.2665
2039-02-07,JPY,USD,0.6968
2039-02-07,AUD,USD,1.4775
2039-02-07,CAD,USD,1.086
2039-02-07,CHF,USD,0.7111
2039-02-07,CNY,USD,0.859
2039-02-07,SEK,USD,0.8499
2039-02-07,NZD,USD,1.0843
2039-02-07,SGD,USD,0.9431
2039-02-07,HKD,USD,1.4271
2039-02-07,KRW,USD,1.0061
2039-02-07,BRL,USD,0.8168
2039-02-07,ZAR,USD,0.705
2039-02-08,EUR,USD,0.7393
2039-02-08,GBP,USD,0.7393
2039-02-08,INR,USD,1.2604
2039-02-08,JPY,USD,0.6423
2039-02-08,AUD,USD,0.8497
2039-02-08,CAD,USD,1.1167
2039-02-08,CHF,USD,1.2526
2039-02-08,CNY,USD,1.2519
2039-02-08,SEK,USD,0.8551
2039-02-08,NZD,USD,0.8272
2039-02-08,SGD,USD,0.9716
2039-02-08,HKD,USD,1.1517
2039-02-08,KRW,USD,1.1623
2039-02-08,BRL,USD,0.7779
2039-02-08,ZAR,USD,0.6345
2039-02-09,EUR,USD,1.2251
2039-02-09,GBP,USD,0.6748
2039-02-09,INR,USD,1.3424
2039-02-09,JPY,USD,1.1722
2039-02-09,AUD,USD,0.581
2039-02-09,CAD,USD,0.7
2039-02-09,CHF,USD,0.6637
2039-02-09,CNY,USD,0.6946
2039-02-09,SEK,USD,1.4544
2039-02-09,NZD,USD,1.1892
2039-02-09,SGD,USD,1.4184
2039-02-09,HKD,USD,1.3377
2039-02-09,KRW,USD,1.4714
2039-02-09,BRL,USD,1.296
2039-02-09,ZAR,USD,0.921
2039-02-10,EUR,USD,1.2926
2039-02-10,GBP,USD,0.8979
2039-02-10,INR,USD,1.3845
2039-02-10,JPY,USD,1.0106
2039-02-10,AUD,USD,1.4968
2039-02-10,CAD,USD,0.838
2039-02-10,CHF,USD,1.1997
2039-02-10,CNY,USD,0.5386
2039-02-10,SEK,USD,1.2953
2039-02-10,NZD,USD,1.0101
2039-02-10,SGD,USD,0.9696
2039-02-10,HKD,USD,0.7565
2039-02-10,KRW,USD,0.9507
2039-02-10,BRL,USD,0.8068
2039-02-10,ZAR,USD,1.4872
2039-02-11,EUR,USD,1.212
2039-02-11,GBP,USD,1.1569
2039-02-11,INR,USD,1.4899
2039-02-11,JPY,USD,1.1141
2039-02-11,AUD,USD,1.4915
2039-02-11,CAD,USD,0.6293
2039-02-11,CHF,USD,0.5631
2039-02-11,CNY,USD,1.3983
2039-02-11,SEK,USD,0.9548
2039-02-11,NZD,USD,0.7273
2039-02-11,SGD,USD,1.113
2039-02-11,HKD,USD,0.7878
2039-02-11,KRW,USD,0.6893
2039-02-11,BRL,USD,0.8476
2039-02-11,ZAR,USD,0.7351
2039-02-12,EUR,USD,0.6585
2039-02-12,GBP,USD,1.1976
2039-02-12,INR,USD,1.0232
2039-02-12,JPY,USD,1.2858
2039-02-12,AUD,USD,1.4243
2039-02-12,CAD,USD,1.3823
2039-02-12,CHF,USD,1.4965
2039-02-12,CNY,USD,0.7657
2039-02-12,SEK,USD,0.6065
2039-02-12,NZD,USD,1.0227
2039-02-12,SGD,USD,0.9144
2039-02-12,HKD,USD,0.6212
2039-02-12,KRW,USD,0.9643
2039-02-12,BRL,USD,0.6868
2039-02-12,ZAR,USD,0.5498
2039-02-13,EUR,USD,0.6474
2039-02-13,GBP,USD,0.743
2039-02-13,INR,USD,1.4967
2039-02-13,JPY,USD,1.1037
2039-02-13,AUD,USD,1.3159
2039-02-13,CAD,USD,0.557
2039-02-13,CHF,USD,0.5013
2039-02-13,CNY,USD,0.8061
2039-02-13,SEK,USD,1.1787
2039-02-13,NZD,USD,1.4795
2039-02-13,SGD,USD,0.9816
2039-02-13,HKD,USD,1.3546
2039-02-13,KRW,USD,0.7714
2039-02-13,BRL,USD,1.4164
2039-02-13,ZAR,USD,1.2958
2039-02-14,EUR,USD,0.8917
2039-02-14,GBP,USD,1.4257
2039-02-14,INR,USD,1.2512
2039-02-14,JPY,USD,1.362
2039-02-14,AUD,USD,1.2212
2039-02-14,CAD,USD,0.5268
2039-02-14,CHF,USD,1.0159
2039-02-14,CNY,USD,0.7911
2039-02-14,SEK,USD,1.0869
2039-02-14,NZD,USD,0.5398
2039-02-14,SGD,USD,0.5207
2039-02-14,HKD,USD,0.7323
2039-02-14,KRW,USD,1.275
2039-02-14,BRL,USD,1.4372
2039-02-14,ZAR,USD,0.9516
2039-02-15,EUR,USD,0.7397
2039-02-15,GBP,USD,0.5231
2039-02-15,INR,USD,1.3614
2039-02-15,JPY,USD,0.7398
2039-02-15,AUD,USD,1.3538
2039-02-15,CAD,USD,1.0855
2039-02-15,CHF,USD,1.4436
2039-02-15,CNY,USD,1.1863
2039-02-15,SEK,USD,1.0362
2039-02-15,NZD,USD,0.5856
2039-02-15,SGD,USD,0.8128
2039-02-15,HKD,USD,0.6405
2039-02-15,KRW,USD,1.3238
2039-02-15,BRL,USD,0.6327
2039-02-15,ZAR,USD,0.9183
2039-02-16,EUR,USD,0.7411
2039-02-16,GBP,USD,1.3087
2039-02-16,INR,USD,0.9715
2039-02-16,JPY,USD,0.8177
2039-02-16,AUD,USD,1.2099
2039-02-16,CAD,USD,0.8792
2039-02-16,CHF,USD,0.6004
2039-02-16,CNY,USD,0.7564
2039-02-16,SEK,USD,0.9973
2039-02-16,NZD,USD,1.4105
2039-02-16,SGD,USD,0.5391
2039-02-16,HKD,USD,1.436
2039-02-16,KRW,USD,1.3204
2039-02-16,BRL,USD,1.2073
2039-02-16,ZAR,USD,0.7106
2039-02-17,EUR,USD,0.5478
2039-02-17,GBP,USD,0.7069
2039-02-17,INR,USD,0.5903
2039-02-17,JPY,USD,1.0756
2039-02-17,AUD,USD,0.5663
2039-02-17,CAD,USD,1.2082
2039-02-17,CHF,USD,1.4464
2039-02-17,CNY,USD,0.6055
2039-02-17,SEK,USD,0.5407
2039-02-17,NZD,USD,0.6722
2039-02-17,SGD,USD,1.372
2039-02-17,HKD,USD,0.5681
2039-02-17,KRW,USD,0.5086
2039-02-17,BRL,USD,0.8327
2039-02-17,ZAR,USD,1.4312
2039-02-18,EUR,USD,0.938
2039-02-18,GBP,USD,1.2291
2039-02-18,INR,USD,1.2788
2039-02-18,JPY,USD,1.1529
2039-02-18,AUD,USD,1.2106
2039-02-18,CAD,USD,0.8796
2039-02-18,CHF,USD,1.3525
2039-02-18,CNY,USD,0.5547
2039-02-18,SEK,USD,1.1831
2039-02-18,NZD,USD,1.1007
2039-02-18,SGD,USD,1.3837
2039-02-18,HKD,USD,0.9717
2039-02-18,KRW,USD,0.5651
2039-02-18,BRL,USD,1.3593
2039-02-18,ZAR,USD,0.5689
2039-02-19,EUR,USD,0.6223
2039-02-19,GBP,USD,1.2544
2039-02-19,INR,USD,1.3001
2039-02-19,JPY,USD,1.023
2039-02-19,AUD,USD,0.8251
2039-02-19,CAD,USD,0.8867
2039-02-19,CHF,USD,1.3091
2039-02-19,CNY,USD,1.2096
2039-02-19,SEK,USD,1.0901
2039-02-19,NZD,USD,1.2032
2039-02-19,SGD,USD,0.6867
2039-02-19,HKD,USD,1.4515
2039-02-19,KRW,USD,1.0987
2039-02-19,BRL,USD,0.9252
2039-02-19,ZAR,USD,0.9311
2039-02-20,EUR,USD,0.735
2039-02-20,GBP,USD,0.8929
2039-02-20,INR,USD,0.6024
2039-02-20,JPY,USD,0.9655
2039-02-20,AUD,USD,1.3713
2039-02-20,CAD,USD,1.2092
2039-02-20,CHF,USD,0.7624
2039-02-20,CNY,USD,1.45
2039-02-20,SEK,USD,0.5598
2039-02-20,NZD,USD,1.3847
2039-02-20,SGD,USD,1.0212
2039-02-20,HKD,USD,1.0795
2039-02-20,KRW,USD,1.4954
2039-02-20,BRL,USD,0.8548
2039-02-20,ZAR,USD,0.5732
2039-02-21,EUR,USD,0.5864
2039-02-21,GBP,USD,0.6315
2039-02-21,INR,USD,1.3698
2039-02-21,JPY,USD,1.3007
2039-02-21,AUD,USD,1.417
2039-02-21,CAD,USD,1.0788
2039-02-21,CHF,USD,1.3676
2039-02-21,CNY,USD,0.6481
2039-02-21,SEK,USD,1.4805
2039-02-21,NZD,USD,0.6032
2039-02-21,SGD,USD,1.2634
2039-02-21,HKD,USD,0.9714
2039-02-21,KRW,USD,0.9827
2039-02-21,BRL,USD,1.3123
2039-02-21,ZAR,USD,1.0935
2039-02-22,EUR,USD,1.2356
2039-02-22,GBP,USD,1.3548
2039-02-22,INR,USD,0.8184
2039-02-22,JPY,USD,1.2156
2039-02-22,AUD,USD,1.1937
2039-02-22,CAD,USD,0.6593
2039-02-22,CHF,USD,0.5096
2039-02-22,CNY,USD,0.9423
2039-02-22,SEK,USD,0.7712
2039-02-22,NZD,USD,1.4565
2039-02-22,SGD,USD,1.3954
2039-02-22,HKD,USD,0.6627
2039-02-22,KRW,USD,0.848
2039-02-22,BRL,USD,0.6097
2039-02-22,ZAR,USD,1.2776
2039-02-23,EUR,USD,1.1826
2039-02-23,GBP,USD,0.9743
2039-02-23,INR,USD,0.5433
2039-02-23,JPY,USD,0.763
2039-02-23,AUD,USD,1.2857
2039-02-23,CAD,USD,0.8146
2039-02-23,CHF,USD,0.786
2039-02-23,CNY,USD,0.9927
2039-02-23,SEK,USD,1.4161
2039-02-23,NZD,USD,0.9537
2039-02-23,SGD,USD,1.1334
2039-02-23,HKD,USD,0.8295
2039-02-23,KRW,USD,1.0549
2039-02-23,BRL,USD,0.9266
2039-02-23,ZAR,USD,0.7547
2039-02-24,EUR,USD,0.8575
2039-02-24,GBP,USD,0.7642
2039-02-24,INR,USD,1.0181
2039-02-24,JPY,USD,0.5096
2039-02-24,AUD,USD,1.1666
2039-02-24,CAD,USD,1.1707
2039-02-24,CHF,USD,1.1807
2039-02-24,CNY,USD,1.081
2039-02-24,SEK,USD,0.5862
2039-02-24,NZD,USD,1.1693
2039-02-24,SGD,USD,1.2666
2039-02-24,HKD,USD,1.1614
2039-02-24,KRW,USD,1.0906
2039-02-24,BRL,USD,1.431
2039-02-24,ZAR,USD,0.7623
2039-02-25,EUR,USD,1.1602
2039-02-25,GBP,USD,0.6874
2039-02-25,INR,USD,0.6797
2039-02-25,JPY,USD,1.0823
2039-02-25,AUD,USD,1.1282
2039-02-25,CAD,USD,0.5768
2039-02-25,CHF,USD,0.6269
2039-02-25,CNY,USD,1.0412
2039-02-25,SEK,USD,0.7229
2039-02-25,NZD,USD,1.0421
2039-02-25,SGD,USD,0.8104
2039-02-25,HKD,USD,1.05
2039-02-25,KRW,USD,0.726
2039-02-25,BRL,USD,0.5149
2039-02-25,ZAR,USD,1.2955
2039-02-26,EUR,USD,1.4342
2039-02-26,GBP,USD,0.5966
2039-02-26,INR,USD,0.6098
2039-02-26,JPY,USD,1.3629
2039-02-26,AUD,USD,1.4124
2039-02-26,CAD,USD,1.3193
2039-02-26,CHF,USD,1.0166
2039-02-26,CNY,USD,0.6299
2039-02-26,SEK,USD,0.7369
2039-02-26,NZD,USD,0.9593
2039-02-26,SGD,USD,1.1538
2039-02-26,HKD,USD,0.5168
2039-02-26,KRW,USD,1.3649
2039-02-26,BRL,USD,0.8501
2039-02-26,ZAR,USD,0.8303
2039-02-27,EUR,USD,1.243
2039-02-27,GBP,USD,1.025
2039-02-27,INR,USD,0.7667
2039-02-27,JPY,USD,1.1485
2039-02-27,AUD,USD,0.9985
2039-02-27,CAD,USD,0.9366
2039-02-27,CHF,USD,0.9767
2039-02-27,CNY,USD,0.779
2039-02-27,SEK,USD,0.9937
2039-02-27,NZD,USD,0.5023
2039-02-27,SGD,USD,0.8652
2039-02-27,HKD,USD,0.6782
2039-02-27,KRW,USD,1.0568
2039-02-27,BRL,USD,0.9764
2039-02-27,ZAR,USD,0.593
2039-02-28,EUR,USD,1.2514
2039-02-28,GBP,USD,0.6329
2039-02-28,INR,USD,0.5364
2039-02-28,JPY,USD,1.1519
2039-02-28,AUD,USD,1.1693
2039-02-28,CAD,USD,0.7796
2039-02-28,CHF,USD,0.7586
2039-02-28,CNY,USD,1.3269
2039-02-28,SEK,USD,0.6629
2039-02-28,NZD,USD,1.3389
2039-02-28,SGD,USD,0.5646
2039-02-28,HKD,USD,1.4591
2039-02-28,KRW,USD,1.3029
2039-02-28,BRL,USD,0.876
2039-02-28,ZAR,USD,1.1152
2039-03-01,EUR,USD,1.1547
2039-03-01,GBP,USD,0.5161
2039-03-01,INR,USD,1.007
2039-03-01,JPY,USD,0.6898
2039-03-01,AUD,USD,0.736
2039-03-01,CAD,USD,0.6808
2039-03-01,CHF,USD,0.5178
2039-03-01,CNY,USD,0.7592
2039-03-01,SEK,USD,1.2722
2039-03-01,NZD,USD,1.2131
2039-03-01,SGD,USD,1.056
2039-03-01,HKD,USD,1.1765
2039-03-01,KRW,USD,1.4832
2039-03-01,BRL,USD,1.3602
2039-03-01,ZAR,USD,1.4682
2039-03-02,EUR,USD,1.4467
2039-03-02,GBP,USD,1.0218
2039-03-02,INR,USD,0.7545
2039-03-02,JPY,USD,1.1738
2039-03-02,AUD,USD,1.4507
2039-03-02,CAD,USD,1.1168
2039-03-02,CHF,USD,1.3023
2039-03-02,CNY,USD,1.2307
2039-03-02,SEK,USD,0.7207
2039-03-02,NZD,USD,1.1437
2039-03-02,SGD,USD,1.4894
2039-03-02,HKD,USD,1.1049
2039-03-02,KRW,USD,0.8368
2039-03-02,BRL,USD,1.3758
2039-03-02,ZAR,USD,1.3838
2039-03-03,EUR,USD,0.9677
2039-03-03,GBP,USD,0.7998
2039-03-03,INR,USD,1.0192
2039-03-03,JPY,USD,1.1624
2039-03-03,AUD,USD,0.8026
2039-03-03,CAD,USD,1.1652
2039-03-03,CHF,USD,1.3659
2039-03-03,CNY,USD,0.9451
2039-03-03,SEK,USD,1.2572
2039-03-03,NZD,USD,0.7569
2039-03-03,SGD,USD,1.0835
2039-03-03,HKD,USD,1.0761
2039-03-03,KRW,USD,0.7696
2039-03-03,BRL,USD,0.5984
2039-03-03,ZAR,USD,0.5639
2039-03-04,EUR,USD,1.0377
2039-03-04,GBP,USD,0.9549
2039-03-04,INR,USD,0.9734
2039-03-04,JPY,USD,1.0457
2039-03-04,AUD,USD,0.8498
2039-03-04,CAD,USD,0.7124
2039-03-04,CHF,USD,0.7627
2039-03-04,CNY,USD,0.9128
2039-03-04,SEK,USD,0.7368
2039-03-04,NZD,USD,1.2222
2039-03-04,SGD,USD,1.3741
2039-03-04,HKD,USD,1.0127
2039-03-04,KRW,USD,0.7113
2039-03-04,BRL,USD,0.9599
2039-03-04,ZAR,USD,1.0494
2039-03-05,EUR,USD,0.8483
2039-03-05,GBP,USD,1.2957
2039-03-05,INR,USD,0.5529
2039-03-05,JPY,USD,0.619
2039-03-05,AUD,USD,1.1191
2039-03-05,CAD,USD,1.4982
2039-03-05,CHF,USD,0.8756
2039-03-05,CNY,USD,1.3965
2039-03-05,SEK,USD,1.1511
2039-03-05,NZD,USD,0.7617
2039-03-05,SGD,USD,0.5773
2039-03-05,HKD,USD,1.3456
2039-03-05,KRW,USD,0.746
2039-03-05,BRL,USD,0.7291
2039-03-05,ZAR,USD,0.6961
2039-03-06,EUR,USD,0.9036
2039-03-06,GBP,USD,1.0514
2039-03-06,INR,USD,1.1701
2039-03-06,JPY,USD,0.5247
2039-03-06,AUD,USD,0.6003
2039-03-06,CAD,USD,1.3562
2039-03-06,CHF,USD,1.0658
2039-03-06,CNY,USD,0.5811
2039-03-06,SEK,USD,1.2532
2039-03-06,NZD,USD,1.1799
2039-03-06,SGD,USD,0.8087
2039-03-06,HKD,USD,1.0705
2039-03-06,KRW,USD,0.7676
2039-03-06,BRL,USD,0.9282
2039-03-06,ZAR,USD,0.5081
2039-03-07,EUR,USD,0.6792
2039-03-07,GBP,USD,0.6308
2039-03-07,INR,USD,0.9535
2039-03-07,JPY,USD,1.1424
2039-03-07,AUD,USD,1.101
2039-03-07,CAD,USD,1.1616
2039-03-07,CHF,USD,1.0178
2039-03-07,CNY,USD,0.7016
2039-03-07,SEK,USD,1.1796
2039-03-07,NZD,USD,0.8037
2039-03-07,SGD,USD,1.4755
2039-03-07,HKD,USD,0.9076
2039-03-07,KRW,USD,1.0913
2039-03-07,BRL,USD,1.1937
2039-03-07,ZAR,USD,0.8739
2039-03-08,EUR,USD,0.8098
2039-03-08,GBP,USD,1.4985
2039-03-08,INR,USD,0.5019
2039-03-08,JPY,USD,1.199
2039-03-08,AUD,USD,1.2531
2039-03-08,CAD,USD,1.0454
2039-03-08,CHF,USD,0.5902
2039-03-08,CNY,USD,1.1126
2039-03-08,SEK,USD,1.4957
2039-03-08,NZD,USD,0.8714
2039-03-08,SGD,USD,0.8544
2039-03-08,HKD,USD,1.4479
2039-03-08,KRW,USD,0.5446
2039-03-08,BRL,USD,0.5617
2039-03-08,ZAR,USD,1.0943
2039-03-09,EUR,USD,1.1547
2039-03-09,GBP,USD,0.6248
2039-03-09,INR,USD,1.0399
2039-03-09,JPY,USD,0.6446
2039-03-09,AUD,USD,1.4123
2039-03-09,CAD,USD,0.7337
2039-03-09,CHF,USD,0.564
2039-03-09,CNY,USD,1.2949
2039-03-09,SEK,USD,1.4349
2039-03-09,NZD,USD,0.7567
2039-03-09,SGD,USD,1.23
2039-03-09,HKD,USD,1.2302
2039-03-09,KRW,USD,0.5707
2039-03-09,BRL,USD,1.2333
2039-03-09,ZAR,USD,0.5313
2039-03-10,EUR,USD,1.1532
2039-03-10,GBP,USD,1.0628
2039-03-10,INR,USD,0.9361
2039-03-10,JPY,USD,0.7696
2039-03-10,AUD,USD,0.9387
2039-03-10,CAD,USD,1.2558
2039-03-10,CHF,USD,1.4339
2039-03-10,CNY,USD,0.6327
2039-03-10,SEK,USD,0.5441
2039-03-10,NZD,USD,0.6402
2039-03-10,SGD,USD,0.6006
2039-03-10,HKD,USD,1.0395
2039-03-10,KRW,USD,1.1826
2039-03-10,BRL,USD,0.7093
2039-03-10,ZAR,USD,1.3524
2039-03-11,EUR,USD,0.7319
2039-03-11,GBP,USD,0.6235
2039-03-11,INR,USD,0.9223
2039-03-11,JPY,USD,0.7196
2039-03-11,AUD,USD,1.1524
2039-03-11,CAD,USD,0.54
2039-03-11,CHF,USD,0.8976
2039-03-11,CNY,USD,1.1736
2039-03-11,SEK,USD,0.7255
2039-03-11,NZD,USD,1.2312
2039-03-11,SGD,USD,1.3833
2039-03-11,HKD,USD,0.8431
2039-03-11,KRW,USD,0.6172
2039-03-11,BRL,USD,0.812
2039-03-11,ZAR,USD,1.0681
2039-03-12,EUR,USD,0.5368
2039-03-12,GBP,USD,1.2533
2039-03-12,INR,USD,1.3637
2039-03-12,JPY,USD,0.8657
2039-03-12,AUD,USD,1.1074
2039-03-12,CAD,USD,1.3445
2039-03-12,CHF,USD,0.8695
2039-03-12,CNY,USD,1.1175
2039-03-12,SEK,USD,0.566
2039-03-12,NZD,USD,0.5973
2039-03-12,SGD,USD,0.9945
2039-03-12,HKD,USD,1.0724
2039-03-12,KRW,USD,0.7293
2039-03-12,BRL,USD,1.1172
2039-03-12,ZAR,USD,0.7654
2039-03-13,EUR,USD,1.0101
2039-03-13,GBP,USD,1.4573
